,user_count,type,consumed_size_mb_mean,consumed_size_mb_sum,consumed_size_mb_var,consumed_size_mb_std,serialize_duration_mean,serialize_duration_sum,serialize_duration_var,serialize_duration_std,produce_duration_mean,produce_duration_sum,produce_duration_var,produce_duration_std,consume_duration_mean,consume_duration_sum,consume_duration_var,consume_duration_std,deserialize_duration_mean,deserialize_duration_sum,deserialize_duration_var,deserialize_duration_std,throughput_mbps_mean,throughput_mbps_sum,throughput_mbps_var,throughput_mbps_std,total_serialization_duration_mean,total_serialization_duration_sum,total_serialization_duration_var,total_serialization_duration_std,instance_count
10,2500,json,0.399718017578125,39.9718017578125,4.383746237374138e-06,0.002093739773079295,6.186666488647461,618.6666488647461,48.933786415959325,6.995268859447743,0.06789953708648681,6.789953708648682,0.011417871466303174,0.10685444055491178,0.10282336711883545,10.282336711883545,0.015256731597866186,0.12351814278828105,12.730860710144043,1273.0860710144043,15.585547931674556,3.947853585389731,5.512784187532707,551.2784187532707,3.849025666308409,1.961893388109662,18.917527198791504,1891.7527198791504,79.62004643892361,8.923006580683644,100
11,2500,proto,0.19219743728637695,19.219743728637695,4.260573640005357e-06,0.0020641157041225563,3.703732490539551,370.3732490539551,37.628287359508036,6.134190032881932,0.03872941017150879,3.872941017150879,0.009555396705312327,0.09775170947514078,0.052268521785736086,5.226852178573608,0.009436281370130533,0.09714052383084278,1.5427637100219727,154.27637100219727,0.3684238054625489,0.6069792463194675,4.7215488192648785,472.15488192648786,1.2797588171961631,1.1312642561294701,5.246496200561523,524.6496200561523,40.12371000568018,6.334327904812016,100
12,5000,json,0.7991174697875977,79.91174697875977,2.101877803259853e-05,0.004584624088472089,23.12460422515869,2312.460422515869,59.91190850422891,7.740278322142487,0.10127551317214965,10.127551317214966,0.013579439475693024,0.11653085203366971,0.16148651838302613,16.148651838302612,0.020160307028033037,0.14198699598214282,25.548160076141357,2554.8160076141357,70.0295050708948,8.368363344818077,6.208550618266028,620.8550618266029,4.4955413446843036,2.1202691679794583,48.67276430130005,4867.276430130005,184.15073969104677,13.570215167455775,100
13,5000,proto,0.384018087387085,38.401808738708496,2.033746469957498e-05,0.0045097078286264825,27.779695987701416,2777.9695987701416,130.55666429672576,11.426139518521808,0.046581003665924076,4.658100366592407,0.0009045924096360946,0.030076442768986075,0.07837852001190186,7.8378520011901855,0.002194499814797148,0.04684548873474529,3.1037425994873047,310.37425994873047,2.9782127424396356,1.725749907269195,5.9544234398490845,595.4423439849085,4.163785144522518,2.0405355043523548,30.88343858718872,3088.343858718872,132.54996934839974,11.513034758411864,100
14,7500,json,1.1985169219970704,119.85169219970703,3.918664334718168e-05,0.006259923589564147,34.25372362136841,3425.372362136841,108.90724356114684,10.43586333568751,0.11271614789962768,11.271614789962769,0.0019496675580332257,0.04415504000715236,0.185001380443573,18.5001380443573,0.003957278955335154,0.06290690705586434,37.880637645721436,3788.0637645721436,65.66841073956856,8.103604799073592,7.033733987127394,703.3733987127393,3.1891364118287164,1.7858153353100976,72.13436126708984,7213.436126708984,228.01711004367357,15.10023543007438,100
15,7500,proto,0.575838737487793,57.5838737487793,4.044052845556791e-05,0.006359286788278062,38.599441051483154,3859.9441051483154,275.25292723554907,16.59074824218453,0.07323164224624634,7.323164224624634,0.0037493272700785,0.06123175050640395,0.11832497596740722,11.832497596740723,0.007275229037871515,0.08529495317937348,4.614498615264893,461.44986152648926,8.686800189740657,2.947337813984114,5.93122148584564,593.122148584564,3.8264025844820893,1.9561192664257692,43.21393966674805,4321.393966674805,294.2495812699188,17.153704593175167,100
16,10000,json,1.5982349395751954,159.82349395751953,8.3064168531123e-05,0.00911395460440324,43.605523109436035,4360.5523109436035,76.4800355218219,8.745286474542839,0.13979768514633178,13.979768514633179,0.00832092749885702,0.09121911805568512,0.23248565196990967,23.248565196990967,0.014273694177952979,0.11947256663331955,48.51096153259277,4851.096153259277,151.15093691931193,12.29434572961538,7.587656780455412,758.7656780455412,2.9082991954927855,1.7053736234305916,92.11648464202881,9211.64846420288,291.55495798010986,17.074980467927624,100
17,10000,proto,0.7680294990539551,76.80294990539551,7.948970391905709e-05,0.008915699855819345,44.470837116241455,4447.0837116241455,119.42163789407884,10.928020767461913,0.07421524286270141,7.421524286270142,0.0016118174771613976,0.040147446707871695,0.11910493612289429,11.910493612289429,0.0025710755233044474,0.05070577406276772,4.702632427215576,470.2632427215576,6.556398062805393,2.5605464383223735,7.097673205910833,709.7673205910833,2.9782679473092837,1.7257659016533162,49.17346954345703,4917.346954345703,135.03366022742935,11.620398453901197,100
18,25000,json,3.9955873489379883,399.5587348937988,6.635032242238716e-05,0.008145570724165812,136.8155550956726,13681.55550956726,3229.869732582374,56.831942889385495,0.4812567591667175,48.12567591667175,0.09892725693861083,0.3145270368960526,0.810543258190155,81.0543258190155,0.21666491869361745,0.46547279049759444,134.9273943901062,13492.73943901062,1802.9997012395268,42.46174397312864,6.086475978567793,608.6475978567793,5.275895891804438,2.2969318430907864,271.7429494857788,27174.29494857788,5101.601216321561,71.42549416224966,100
19,25000,proto,1.9200637340545654,192.00637340545654,8.744794606420994e-05,0.00935136065309268,155.52254915237427,15552.254915237427,4879.517375422978,69.8535423255183,0.24243061542510985,24.243061542510986,0.024166022830999945,0.1554542467448218,0.41686896324157713,41.686896324157715,0.06765726396876182,0.2601100997054167,12.329065799713135,1232.9065799713135,16.650836674513823,4.08054367388879,5.815346973721144,581.5346973721144,5.22298803722834,2.285385752390248,167.8516149520874,16785.16149520874,5029.50145505967,70.9189781021954,100
20,40000,json,6.392939758300781,639.2939758300781,0.0002463490103525488,0.015695509241580818,201.98204278945923,20198.204278945923,2764.4578435857134,52.57811182978819,0.7361958765983582,73.61958765983582,0.1306927363782078,0.3615145036899734,1.1722315788269042,117.22315788269043,0.260102533029846,0.510002483356548,209.83933210372925,20983.933210372925,3004.4254469579573,54.812639481765125,6.151784258318582,615.1784258318581,3.184247382618155,1.7844459595678865,411.8213748931885,41182.13748931885,7271.175030074587,85.27118522733566,100
21,40000,proto,3.072097969055176,307.2097969055176,0.0002584391376597458,0.016076042350645442,223.00206184387207,22300.206184387207,12106.784024710421,110.03083215494837,0.3246496915817261,32.46496915817261,0.04441886642174175,0.21075783833998143,0.5281517505645752,52.81517505645752,0.09502614863936858,0.3082631159243165,16.188390254974365,1618.8390254974365,44.33954454249616,6.658794526225911,6.759996289934478,675.9996289934478,3.6115106686119973,1.9003975027904023,239.19045209884644,23919.045209884644,12268.628814012407,110.7638425390362,100
22,55000,json,8.790292167663575,879.0292167663574,0.00022421175826178112,0.01497370222295679,363.04861068725586,36304.861068725586,17080.834061519152,130.6936649632229,1.3228759622573854,132.28759622573853,0.8245863581469783,0.90806737533455,2.1575297117233276,215.75297117233276,1.5833759116125612,1.258322657990613,373.1351041793823,37313.51041793823,16337.682348340775,127.8189436208138,5.049474372426053,504.94743724260525,3.9608219596098735,1.990181388620111,736.1837148666382,73618.37148666382,41661.42558843968,204.11130686083922,100
23,55000,proto,4.2241322040557865,422.4132204055786,0.0002810093512559401,0.016763333536499836,354.39682483673096,35439.682483673096,13361.026259141861,115.58990552440928,0.5606490659713745,56.06490659713745,0.10529184408450978,0.32448704763751324,0.9756647658348083,97.56647658348083,0.28257448922906897,0.5315773595903694,30.338635444641113,3033.8635444641113,123.34137623528564,11.105916271757394,5.364967323750756,536.4967323750756,4.601012566598569,2.1449971017692704,384.73546028137207,38473.54602813721,13986.574468524004,118.26484882890607,100
